"Experiment","Well","Species","Strain","Biological_replicate","Technical_replicate","Condition","Time","OD"
"20150721",227,"Haloferax volcanii","rosR","A",1,"0.5 mM H2O2",9.5,0.039
"20150721",228,"Haloferax volcanii","rosR","A",2,"0.5 mM H2O2",9.5,0.042
"20150721",229,"Haloferax volcanii","rosR","A",3,"0.5 mM H2O2",9.5,0.041
"20150721",230,"Haloferax volcanii","rosR","B",1,"0.5 mM H2O2",9.5,0.035
"20150721",231,"Haloferax volcanii","rosR","B",2,"0.5 mM H2O2",9.5,0.038
"20150721",232,"Haloferax volcanii","rosR","B",3,"0.5 mM H2O2",9.5,0.04
"20150721",233,"Haloferax volcanii","rosR","C",1,"0.5 mM H2O2",9.5,0.041
"20150721",234,"Haloferax volcanii","rosR","C",2,"0.5 mM H2O2",9.5,0.042
"20150721",235,"Haloferax volcanii","rosR","C",3,"0.5 mM H2O2",9.5,0.045
"20150721",236,"Haloferax volcanii","rosR","D",1,"0.5 mM H2O2",9.5,0.068
"20150721",237,"Haloferax volcanii","rosR","D",2,"0.5 mM H2O2",9.5,0.059
"20150721",238,"Haloferax volcanii","rosR","D",3,"0.5 mM H2O2",9.5,0.065
"20150721",102,"Haloferax volcanii","pyrE2","A",1,"standard",10,0.223
"20150721",103,"Haloferax volcanii","pyrE2","A",2,"standard",10,0.226
"20150721",104,"Haloferax volcanii","pyrE2","A",3,"standard",10,0.249
"20150721",105,"Haloferax volcanii","pyrE2","B",1,"standard",10,0.192
"20150721",106,"Haloferax volcanii","pyrE2","B",2,"standard",10,0.213
"20150721",107,"Haloferax volcanii","pyrE2","B",3,"standard",10,0.227
"20150721",108,"Haloferax volcanii","pyrE2","C",1,"standard",10,0.25
"20150721",109,"Haloferax volcanii","pyrE2","C",2,"standard",10,0.26
"20150721",111,"Haloferax volcanii","pyrE2","C",3,"standard",10,0.352
"20150721",112,"Haloferax volcanii","pyrE2","D",1,"standard",10,0.295
"20150721",113,"Haloferax volcanii","pyrE2","D",2,"standard",10,0.32
"20150721",114,"Haloferax volcanii","pyrE2","D",3,"standard",10,0.328
"20150721",115,"Haloferax volcanii","rosR","A",1,"standard",10,0.286
"20150721",116,"Haloferax volcanii","rosR","A",2,"standard",10,0.285
"20150721",117,"Haloferax volcanii","rosR","A",3,"standard",10,0.293
"20150721",118,"Haloferax volcanii","rosR","B",1,"standard",10,0.297
"20150721",119,"Haloferax volcanii","rosR","B",2,"standard",10,0.263
"20150721",120,"Haloferax volcanii","rosR","B",3,"standard",10,0.188
"20150721",121,"Haloferax volcanii","rosR","C",1,"standard",10,0.208
"20150721",122,"Haloferax volcanii","rosR","C",2,"standard",10,0.281
"20150721",123,"Haloferax volcanii","rosR","C",3,"standard",10,0.296
"20150721",124,"Haloferax volcanii","rosR","D",1,"standard",10,0.276
"20150721",125,"Haloferax volcanii","rosR","D",2,"standard",10,0.282
"20150721",126,"Haloferax volcanii","rosR","D",3,"standard",10,0.286
"20150721",215,"Haloferax volcanii","pyrE2","A",1,"0.5 mM H2O2",10,0.077
"20150721",216,"Haloferax volcanii","pyrE2","A",2,"0.5 mM H2O2",10,0.131
"20150721",217,"Haloferax volcanii","pyrE2","A",3,"0.5 mM H2O2",10,0.154
"20150721",218,"Haloferax volcanii","pyrE2","B",1,"0.5 mM H2O2",10,0.051
"20150721",219,"Haloferax volcanii","pyrE2","B",2,"0.5 mM H2O2",10,0.066
"20150721",220,"Haloferax volcanii","pyrE2","B",3,"0.5 mM H2O2",10,0.058
"20150721",221,"Haloferax volcanii","pyrE2","C",1,"0.5 mM H2O2",10,0.071
"20150721",222,"Haloferax volcanii","pyrE2","C",2,"0.5 mM H2O2",10,0.099
"20150721",223,"Haloferax volcanii","pyrE2","C",3,"0.5 mM H2O2",10,0.099
"20150721",224,"Haloferax volcanii","pyrE2","D",1,"0.5 mM H2O2",10,0.033
"20150721",225,"Haloferax volcanii","pyrE2","D",2,"0.5 mM H2O2",10,0.051
"20150721",226,"Haloferax volcanii","pyrE2","D",3,"0.5 mM H2O2",10,0.057
"20150721",227,"Haloferax volcanii","rosR","A",1,"0.5 mM H2O2",10,0.042
"20150721",228,"Haloferax volcanii","rosR","A",2,"0.5 mM H2O2",10,0.045
"20150721",229,"Haloferax volcanii","rosR","A",3,"0.5 mM H2O2",10,0.044
"20150721",230,"Haloferax volcanii","rosR","B",1,"0.5 mM H2O2",10,0.037
"20150721",231,"Haloferax volcanii","rosR","B",2,"0.5 mM H2O2",10,0.041
"20150721",232,"Haloferax volcanii","rosR","B",3,"0.5 mM H2O2",10,0.043
"20150721",233,"Haloferax volcanii","rosR","C",1,"0.5 mM H2O2",10,0.045
"20150721",234,"Haloferax volcanii","rosR","C",2,"0.5 mM H2O2",10,0.047
"20150721",235,"Haloferax volcanii","rosR","C",3,"0.5 mM H2O2",10,0.05
"20150721",236,"Haloferax volcanii","rosR","D",1,"0.5 mM H2O2",10,0.077
"20150721",237,"Haloferax volcanii","rosR","D",2,"0.5 mM H2O2",10,0.067
"20150721",238,"Haloferax volcanii","rosR","D",3,"0.5 mM H2O2",10,0.074
"20150721",102,"Haloferax volcanii","pyrE2","A",1,"standard",10.5,0.248
"20150721",103,"Haloferax volcanii","pyrE2","A",2,"standard",10.5,0.245
"20150721",104,"Haloferax volcanii","pyrE2","A",3,"standard",10.5,0.258
"20150721",105,"Haloferax volcanii","pyrE2","B",1,"standard",10.5,0.201
"20150721",106,"Haloferax volcanii","pyrE2","B",2,"standard",10.5,0.222
"20150721",107,"Haloferax volcanii","pyrE2","B",3,"standard",10.5,0.237
"20150721",108,"Haloferax volcanii","pyrE2","C",1,"standard",10.5,0.28
"20150721",109,"Haloferax volcanii","pyrE2","C",2,"standard",10.5,0.296
"20150721",111,"Haloferax volcanii","pyrE2","C",3,"standard",10.5,0.383
"20150721",112,"Haloferax volcanii","pyrE2","D",1,"standard",10.5,0.329
"20150721",113,"Haloferax volcanii","pyrE2","D",2,"standard",10.5,0.347
"20150721",114,"Haloferax volcanii","pyrE2","D",3,"standard",10.5,0.355
"20150721",115,"Haloferax volcanii","rosR","A",1,"standard",10.5,0.313
"20150721",116,"Haloferax volcanii","rosR","A",2,"standard",10.5,0.312
"20150721",117,"Haloferax volcanii","rosR","A",3,"standard",10.5,0.326
"20150721",118,"Haloferax volcanii","rosR","B",1,"standard",10.5,0.323
"20150721",119,"Haloferax volcanii","rosR","B",2,"standard",10.5,0.283
"20150721",120,"Haloferax volcanii","rosR","B",3,"standard",10.5,0.196
"20150721",121,"Haloferax volcanii","rosR","C",1,"standard",10.5,0.232
"20150721",122,"Haloferax volcanii","rosR","C",2,"standard",10.5,0.302
"20150721",123,"Haloferax volcanii","rosR","C",3,"standard",10.5,0.317
"20150721",124,"Haloferax volcanii","rosR","D",1,"standard",10.5,0.306
"20150721",125,"Haloferax volcanii","rosR","D",2,"standard",10.5,0.303
"20150721",126,"Haloferax volcanii","rosR","D",3,"standard",10.5,0.313
"20150721",215,"Haloferax volcanii","pyrE2","A",1,"0.5 mM H2O2",10.5,0.087
"20150721",216,"Haloferax volcanii","pyrE2","A",2,"0.5 mM H2O2",10.5,0.154
"20150721",217,"Haloferax volcanii","pyrE2","A",3,"0.5 mM H2O2",10.5,0.181
"20150721",218,"Haloferax volcanii","pyrE2","B",1,"0.5 mM H2O2",10.5,0.056
"20150721",219,"Haloferax volcanii","pyrE2","B",2,"0.5 mM H2O2",10.5,0.074
"20150721",220,"Haloferax volcanii","pyrE2","B",3,"0.5 mM H2O2",10.5,0.062
"20150721",221,"Haloferax volcanii","pyrE2","C",1,"0.5 mM H2O2",10.5,0.072
"20150721",222,"Haloferax volcanii","pyrE2","C",2,"0.5 mM H2O2",10.5,0.112
"20150721",223,"Haloferax volcanii","pyrE2","C",3,"0.5 mM H2O2",10.5,0.114
"20150721",224,"Haloferax volcanii","pyrE2","D",1,"0.5 mM H2O2",10.5,0.036
"20150721",225,"Haloferax volcanii","pyrE2","D",2,"0.5 mM H2O2",10.5,0.057
"20150721",226,"Haloferax volcanii","pyrE2","D",3,"0.5 mM H2O2",10.5,0.066
"20150721",227,"Haloferax volcanii","rosR","A",1,"0.5 mM H2O2",10.5,0.046
"20150721",228,"Haloferax volcanii","rosR","A",2,"0.5 mM H2O2",10.5,0.05
"20150721",229,"Haloferax volcanii","rosR","A",3,"0.5 mM H2O2",10.5,0.048
"20150721",230,"Haloferax volcanii","rosR","B",1,"0.5 mM H2O2",10.5,0.04
"20150721",231,"Haloferax volcanii","rosR","B",2,"0.5 mM H2O2",10.5,0.044
"20150721",232,"Haloferax volcanii","rosR","B",3,"0.5 mM H2O2",10.5,0.048
"20150721",233,"Haloferax volcanii","rosR","C",1,"0.5 mM H2O2",10.5,0.049
"20150721",234,"Haloferax volcanii","rosR","C",2,"0.5 mM H2O2",10.5,0.052
"20150721",235,"Haloferax volcanii","rosR","C",3,"0.5 mM H2O2",10.5,0.057
"20150721",236,"Haloferax volcanii","rosR","D",1,"0.5 mM H2O2",10.5,0.086
"20150721",237,"Haloferax volcanii","rosR","D",2,"0.5 mM H2O2",10.5,0.076
"20150721",238,"Haloferax volcanii","rosR","D",3,"0.5 mM H2O2",10.5,0.083
"20150721",102,"Haloferax volcanii","pyrE2","A",1,"standard",11,0.305
"20150721",103,"Haloferax volcanii","pyrE2","A",2,"standard",11,0.316
"20150721",104,"Haloferax volcanii","pyrE2","A",3,"standard",11,0.321
"20150721",105,"Haloferax volcanii","pyrE2","B",1,"standard",11,0.258
"20150721",106,"Haloferax volcanii","pyrE2","B",2,"standard",11,0.266
"20150721",107,"Haloferax volcanii","pyrE2","B",3,"standard",11,0.303
"20150721",108,"Haloferax volcanii","pyrE2","C",1,"standard",11,0.322
"20150721",109,"Haloferax volcanii","pyrE2","C",2,"standard",11,0.363
"20150721",111,"Haloferax volcanii","pyrE2","C",3,"standard",11,0.415
"20150721",112,"Haloferax volcanii","pyrE2","D",1,"standard",11,0.36
"20150721",113,"Haloferax volcanii","pyrE2","D",2,"standard",11,0.376
"20150721",114,"Haloferax volcanii","pyrE2","D",3,"standard",11,0.381
"20150721",115,"Haloferax volcanii","rosR","A",1,"standard",11,0.34
"20150721",116,"Haloferax volcanii","rosR","A",2,"standard",11,0.343
"20150721",117,"Haloferax volcanii","rosR","A",3,"standard",11,0.348
"20150721",118,"Haloferax volcanii","rosR","B",1,"standard",11,0.361
"20150721",119,"Haloferax volcanii","rosR","B",2,"standard",11,0.312
"20150721",120,"Haloferax volcanii","rosR","B",3,"standard",11,0.251
"20150721",121,"Haloferax volcanii","rosR","C",1,"standard",11,0.246
"20150721",122,"Haloferax volcanii","rosR","C",2,"standard",11,0.33
"20150721",123,"Haloferax volcanii","rosR","C",3,"standard",11,0.333
"20150721",124,"Haloferax volcanii","rosR","D",1,"standard",11,0.341
"20150721",125,"Haloferax volcanii","rosR","D",2,"standard",11,0.345
"20150721",126,"Haloferax volcanii","rosR","D",3,"standard",11,0.337
"20150721",215,"Haloferax volcanii","pyrE2","A",1,"0.5 mM H2O2",11,0.1
"20150721",216,"Haloferax volcanii","pyrE2","A",2,"0.5 mM H2O2",11,0.177
"20150721",217,"Haloferax volcanii","pyrE2","A",3,"0.5 mM H2O2",11,0.206
"20150721",218,"Haloferax volcanii","pyrE2","B",1,"0.5 mM H2O2",11,0.063
"20150721",219,"Haloferax volcanii","pyrE2","B",2,"0.5 mM H2O2",11,0.082
"20150721",220,"Haloferax volcanii","pyrE2","B",3,"0.5 mM H2O2",11,0.068
"20150721",221,"Haloferax volcanii","pyrE2","C",1,"0.5 mM H2O2",11,0.075
"20150721",222,"Haloferax volcanii","pyrE2","C",2,"0.5 mM H2O2",11,0.126
"20150721",223,"Haloferax volcanii","pyrE2","C",3,"0.5 mM H2O2",11,0.127
"20150721",224,"Haloferax volcanii","pyrE2","D",1,"0.5 mM H2O2",11,0.038
"20150721",225,"Haloferax volcanii","pyrE2","D",2,"0.5 mM H2O2",11,0.066
"20150721",226,"Haloferax volcanii","pyrE2","D",3,"0.5 mM H2O2",11,0.078
"20150721",227,"Haloferax volcanii","rosR","A",1,"0.5 mM H2O2",11,0.05
"20150721",228,"Haloferax volcanii","rosR","A",2,"0.5 mM H2O2",11,0.056
"20150721",229,"Haloferax volcanii","rosR","A",3,"0.5 mM H2O2",11,0.054
"20150721",230,"Haloferax volcanii","rosR","B",1,"0.5 mM H2O2",11,0.043
"20150721",231,"Haloferax volcanii","rosR","B",2,"0.5 mM H2O2",11,0.047
"20150721",232,"Haloferax volcanii","rosR","B",3,"0.5 mM H2O2",11,0.052
"20150721",233,"Haloferax volcanii","rosR","C",1,"0.5 mM H2O2",11,0.055
"20150721",234,"Haloferax volcanii","rosR","C",2,"0.5 mM H2O2",11,0.06
"20150721",235,"Haloferax volcanii","rosR","C",3,"0.5 mM H2O2",11,0.067
"20150721",236,"Haloferax volcanii","rosR","D",1,"0.5 mM H2O2",11,0.098
"20150721",237,"Haloferax volcanii","rosR","D",2,"0.5 mM H2O2",11,0.087
"20150721",238,"Haloferax volcanii","rosR","D",3,"0.5 mM H2O2",11,0.096
"20150721",102,"Haloferax volcanii","pyrE2","A",1,"standard",11.5,0.278
"20150721",103,"Haloferax volcanii","pyrE2","A",2,"standard",11.5,0.288
"20150721",104,"Haloferax volcanii","pyrE2","A",3,"standard",11.5,0.305
"20150721",105,"Haloferax volcanii","pyrE2","B",1,"standard",11.5,0.247
"20150721",106,"Haloferax volcanii","pyrE2","B",2,"standard",11.5,0.249
"20150721",107,"Haloferax volcanii","pyrE2","B",3,"standard",11.5,0.271
"20150721",108,"Haloferax volcanii","pyrE2","C",1,"standard",11.5,0.298
"20150721",109,"Haloferax volcanii","pyrE2","C",2,"standard",11.5,0.352
"20150721",111,"Haloferax volcanii","pyrE2","C",3,"standard",11.5,0.431
"20150721",112,"Haloferax volcanii","pyrE2","D",1,"standard",11.5,0.376
"20150721",113,"Haloferax volcanii","pyrE2","D",2,"standard",11.5,0.394
"20150721",114,"Haloferax volcanii","pyrE2","D",3,"standard",11.5,0.41
"20150721",115,"Haloferax volcanii","rosR","A",1,"standard",11.5,0.36
"20150721",116,"Haloferax volcanii","rosR","A",2,"standard",11.5,0.363
"20150721",117,"Haloferax volcanii","rosR","A",3,"standard",11.5,0.371
"20150721",118,"Haloferax volcanii","rosR","B",1,"standard",11.5,0.377
"20150721",119,"Haloferax volcanii","rosR","B",2,"standard",11.5,0.33
"20150721",120,"Haloferax volcanii","rosR","B",3,"standard",11.5,0.235
"20150721",121,"Haloferax volcanii","rosR","C",1,"standard",11.5,0.322
"20150721",122,"Haloferax volcanii","rosR","C",2,"standard",11.5,0.366
"20150721",123,"Haloferax volcanii","rosR","C",3,"standard",11.5,0.37
"20150721",124,"Haloferax volcanii","rosR","D",1,"standard",11.5,0.373
"20150721",125,"Haloferax volcanii","rosR","D",2,"standard",11.5,0.378
"20150721",126,"Haloferax volcanii","rosR","D",3,"standard",11.5,0.379
"20150721",215,"Haloferax volcanii","pyrE2","A",1,"0.5 mM H2O2",11.5,0.115
"20150721",216,"Haloferax volcanii","pyrE2","A",2,"0.5 mM H2O2",11.5,0.198
"20150721",217,"Haloferax volcanii","pyrE2","A",3,"0.5 mM H2O2",11.5,0.231
"20150721",218,"Haloferax volcanii","pyrE2","B",1,"0.5 mM H2O2",11.5,0.071
"20150721",219,"Haloferax volcanii","pyrE2","B",2,"0.5 mM H2O2",11.5,0.093
"20150721",220,"Haloferax volcanii","pyrE2","B",3,"0.5 mM H2O2",11.5,0.071
"20150721",221,"Haloferax volcanii","pyrE2","C",1,"0.5 mM H2O2",11.5,0.086
"20150721",222,"Haloferax volcanii","pyrE2","C",2,"0.5 mM H2O2",11.5,0.145
"20150721",223,"Haloferax volcanii","pyrE2","C",3,"0.5 mM H2O2",11.5,0.141
"20150721",224,"Haloferax volcanii","pyrE2","D",1,"0.5 mM H2O2",11.5,0.042
"20150721",225,"Haloferax volcanii","pyrE2","D",2,"0.5 mM H2O2",11.5,0.077
"20150721",226,"Haloferax volcanii","pyrE2","D",3,"0.5 mM H2O2",11.5,0.092
"20150721",227,"Haloferax volcanii","rosR","A",1,"0.5 mM H2O2",11.5,0.055
"20150721",228,"Haloferax volcanii","rosR","A",2,"0.5 mM H2O2",11.5,0.064
"20150721",229,"Haloferax volcanii","rosR","A",3,"0.5 mM H2O2",11.5,0.065
"20150721",230,"Haloferax volcanii","rosR","B",1,"0.5 mM H2O2",11.5,0.046
"20150721",231,"Haloferax volcanii","rosR","B",2,"0.5 mM H2O2",11.5,0.05
"20150721",232,"Haloferax volcanii","rosR","B",3,"0.5 mM H2O2",11.5,0.057
"20150721",233,"Haloferax volcanii","rosR","C",1,"0.5 mM H2O2",11.5,0.061
"20150721",234,"Haloferax volcanii","rosR","C",2,"0.5 mM H2O2",11.5,0.068
"20150721",235,"Haloferax volcanii","rosR","C",3,"0.5 mM H2O2",11.5,0.077
"20150721",236,"Haloferax volcanii","rosR","D",1,"0.5 mM H2O2",11.5,0.113
"20150721",237,"Haloferax volcanii","rosR","D",2,"0.5 mM H2O2",11.5,0.098
"20150721",238,"Haloferax volcanii","rosR","D",3,"0.5 mM H2O2",11.5,0.109
"20150721",102,"Haloferax volcanii","pyrE2","A",1,"standard",12,0.313
"20150721",103,"Haloferax volcanii","pyrE2","A",2,"standard",12,0.321
"20150721",104,"Haloferax volcanii","pyrE2","A",3,"standard",12,0.327
"20150721",105,"Haloferax volcanii","pyrE2","B",1,"standard",12,0.256
"20150721",106,"Haloferax volcanii","pyrE2","B",2,"standard",12,0.285
"20150721",107,"Haloferax volcanii","pyrE2","B",3,"standard",12,0.287
"20150721",108,"Haloferax volcanii","pyrE2","C",1,"standard",12,0.317
"20150721",109,"Haloferax volcanii","pyrE2","C",2,"standard",12,0.387
"20150721",111,"Haloferax volcanii","pyrE2","C",3,"standard",12,0.476
"20150721",112,"Haloferax volcanii","pyrE2","D",1,"standard",12,0.406
"20150721",113,"Haloferax volcanii","pyrE2","D",2,"standard",12,0.413
"20150721",114,"Haloferax volcanii","pyrE2","D",3,"standard",12,0.436
"20150721",115,"Haloferax volcanii","rosR","A",1,"standard",12,0.385
"20150721",116,"Haloferax volcanii","rosR","A",2,"standard",12,0.387
"20150721",117,"Haloferax volcanii","rosR","A",3,"standard",12,0.394
"20150721",118,"Haloferax volcanii","rosR","B",1,"standard",12,0.413
"20150721",119,"Haloferax volcanii","rosR","B",2,"standard",12,0.355
"20150721",120,"Haloferax volcanii","rosR","B",3,"standard",12,0.225
"20150721",121,"Haloferax volcanii","rosR","C",1,"standard",12,0.33
"20150721",122,"Haloferax volcanii","rosR","C",2,"standard",12,0.396
"20150721",123,"Haloferax volcanii","rosR","C",3,"standard",12,0.411
"20150721",124,"Haloferax volcanii","rosR","D",1,"standard",12,0.39
"20150721",125,"Haloferax volcanii","rosR","D",2,"standard",12,0.396
"20150721",126,"Haloferax volcanii","rosR","D",3,"standard",12,0.399
"20150721",215,"Haloferax volcanii","pyrE2","A",1,"0.5 mM H2O2",12,0.129
"20150721",216,"Haloferax volcanii","pyrE2","A",2,"0.5 mM H2O2",12,0.219
"20150721",217,"Haloferax volcanii","pyrE2","A",3,"0.5 mM H2O2",12,0.243
"20150721",218,"Haloferax volcanii","pyrE2","B",1,"0.5 mM H2O2",12,0.081
"20150721",219,"Haloferax volcanii","pyrE2","B",2,"0.5 mM H2O2",12,0.109
"20150721",220,"Haloferax volcanii","pyrE2","B",3,"0.5 mM H2O2",12,0.074
"20150721",221,"Haloferax volcanii","pyrE2","C",1,"0.5 mM H2O2",12,0.102
"20150721",222,"Haloferax volcanii","pyrE2","C",2,"0.5 mM H2O2",12,0.157
"20150721",223,"Haloferax volcanii","pyrE2","C",3,"0.5 mM H2O2",12,0.15
"20150721",224,"Haloferax volcanii","pyrE2","D",1,"0.5 mM H2O2",12,0.044
"20150721",225,"Haloferax volcanii","pyrE2","D",2,"0.5 mM H2O2",12,0.089
"20150721",226,"Haloferax volcanii","pyrE2","D",3,"0.5 mM H2O2",12,0.102
"20150721",227,"Haloferax volcanii","rosR","A",1,"0.5 mM H2O2",12,0.061
"20150721",228,"Haloferax volcanii","rosR","A",2,"0.5 mM H2O2",12,0.07
"20150721",229,"Haloferax volcanii","rosR","A",3,"0.5 mM H2O2",12,0.073
"20150721",230,"Haloferax volcanii","rosR","B",1,"0.5 mM H2O2",12,0.051
"20150721",231,"Haloferax volcanii","rosR","B",2,"0.5 mM H2O2",12,0.054
"20150721",232,"Haloferax volcanii","rosR","B",3,"0.5 mM H2O2",12,0.064
"20150721",233,"Haloferax volcanii","rosR","C",1,"0.5 mM H2O2",12,0.066
"20150721",234,"Haloferax volcanii","rosR","C",2,"0.5 mM H2O2",12,0.073
"20150721",235,"Haloferax volcanii","rosR","C",3,"0.5 mM H2O2",12,0.085
"20150721",236,"Haloferax volcanii","rosR","D",1,"0.5 mM H2O2",12,0.127
"20150721",237,"Haloferax volcanii","rosR","D",2,"0.5 mM H2O2",12,0.108
"20150721",238,"Haloferax volcanii","rosR","D",3,"0.5 mM H2O2",12,0.119
"20150721",102,"Haloferax volcanii","pyrE2","A",1,"standard",12.5,0.353
"20150721",103,"Haloferax volcanii","pyrE2","A",2,"standard",12.5,0.362
"20150721",104,"Haloferax volcanii","pyrE2","A",3,"standard",12.5,0.369
"20150721",105,"Haloferax volcanii","pyrE2","B",1,"standard",12.5,0.312
"20150721",106,"Haloferax volcanii","pyrE2","B",2,"standard",12.5,0.316
"20150721",107,"Haloferax volcanii","pyrE2","B",3,"standard",12.5,0.348
"20150721",108,"Haloferax volcanii","pyrE2","C",1,"standard",12.5,0.348
"20150721",109,"Haloferax volcanii","pyrE2","C",2,"standard",12.5,0.413
"20150721",111,"Haloferax volcanii","pyrE2","C",3,"standard",12.5,0.476
"20150721",112,"Haloferax volcanii","pyrE2","D",1,"standard",12.5,0.422
"20150721",113,"Haloferax volcanii","pyrE2","D",2,"standard",12.5,0.434
"20150721",114,"Haloferax volcanii","pyrE2","D",3,"standard",12.5,0.455
"20150721",115,"Haloferax volcanii","rosR","A",1,"standard",12.5,0.401
"20150721",116,"Haloferax volcanii","rosR","A",2,"standard",12.5,0.421
"20150721",117,"Haloferax volcanii","rosR","A",3,"standard",12.5,0.421
"20150721",118,"Haloferax volcanii","rosR","B",1,"standard",12.5,0.438
"20150721",119,"Haloferax volcanii","rosR","B",2,"standard",12.5,0.404
"20150721",120,"Haloferax volcanii","rosR","B",3,"standard",12.5,0.249
"20150721",121,"Haloferax volcanii","rosR","C",1,"standard",12.5,0.345
"20150721",122,"Haloferax volcanii","rosR","C",2,"standard",12.5,0.426
"20150721",123,"Haloferax volcanii","rosR","C",3,"standard",12.5,0.432
"20150721",124,"Haloferax volcanii","rosR","D",1,"standard",12.5,0.399
"20150721",125,"Haloferax volcanii","rosR","D",2,"standard",12.5,0.402
"20150721",126,"Haloferax volcanii","rosR","D",3,"standard",12.5,0.406
"20150721",215,"Haloferax volcanii","pyrE2","A",1,"0.5 mM H2O2",12.5,0.146
"20150721",216,"Haloferax volcanii","pyrE2","A",2,"0.5 mM H2O2",12.5,0.244
"20150721",217,"Haloferax volcanii","pyrE2","A",3,"0.5 mM H2O2",12.5,0.279
"20150721",218,"Haloferax volcanii","pyrE2","B",1,"0.5 mM H2O2",12.5,0.092
"20150721",219,"Haloferax volcanii","pyrE2","B",2,"0.5 mM H2O2",12.5,0.127
"20150721",220,"Haloferax volcanii","pyrE2","B",3,"0.5 mM H2O2",12.5,0.078
"20150721",221,"Haloferax volcanii","pyrE2","C",1,"0.5 mM H2O2",12.5,0.114
"20150721",222,"Haloferax volcanii","pyrE2","C",2,"0.5 mM H2O2",12.5,0.177
"20150721",223,"Haloferax volcanii","pyrE2","C",3,"0.5 mM H2O2",12.5,0.164
"20150721",224,"Haloferax volcanii","pyrE2","D",1,"0.5 mM H2O2",12.5,0.051
"20150721",225,"Haloferax volcanii","pyrE2","D",2,"0.5 mM H2O2",12.5,0.102
"20150721",226,"Haloferax volcanii","pyrE2","D",3,"0.5 mM H2O2",12.5,0.119
"20150721",227,"Haloferax volcanii","rosR","A",1,"0.5 mM H2O2",12.5,0.069
"20150721",228,"Haloferax volcanii","rosR","A",2,"0.5 mM H2O2",12.5,0.08
"20150721",229,"Haloferax volcanii","rosR","A",3,"0.5 mM H2O2",12.5,0.081
"20150721",230,"Haloferax volcanii","rosR","B",1,"0.5 mM H2O2",12.5,0.055
"20150721",231,"Haloferax volcanii","rosR","B",2,"0.5 mM H2O2",12.5,0.057
"20150721",232,"Haloferax volcanii","rosR","B",3,"0.5 mM H2O2",12.5,0.072
"20150721",233,"Haloferax volcanii","rosR","C",1,"0.5 mM H2O2",12.5,0.075
"20150721",234,"Haloferax volcanii","rosR","C",2,"0.5 mM H2O2",12.5,0.082
"20150721",235,"Haloferax volcanii","rosR","C",3,"0.5 mM H2O2",12.5,0.097
"20150721",236,"Haloferax volcanii","rosR","D",1,"0.5 mM H2O2",12.5,0.143
"20150721",237,"Haloferax volcanii","rosR","D",2,"0.5 mM H2O2",12.5,0.125
