"Experiment","Well","Species","Strain","Biological_replicate","Technical_replicate","Condition","Time","OD"
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",8,0.133
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",8,0.135
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",8,0.162
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",8,0.169
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",8,0.082
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",8,0.105
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",8,0.1
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",8,0.122
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",8,0.175
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",8,0.209
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",8,0.115
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",8,0.136
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",8,0.145
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",8,0.124
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",8,0.15
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",8,0.162
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",8,0.129
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",8,0.162
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",8,0.184
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",8.5,0.228
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",8.5,0.237
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",8.5,0.244
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",8.5,0.189
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",8.5,0.201
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",8.5,0.204
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",8.5,0.195
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",8.5,0.232
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",8.5,0.281
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",8.5,0.175
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",8.5,0.201
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",8.5,0.216
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",8.5,0.191
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",8.5,0.218
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",8.5,0.229
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",8.5,0.171
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",8.5,0.194
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",8.5,0.165
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",8.5,0.142
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",8.5,0.135
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",8.5,0.163
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",8.5,0.144
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",8.5,0.159
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",8.5,0.176
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",8.5,0.138
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",8.5,0.156
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",8.5,0.157
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",8.5,0.129
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",8.5,0.141
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",8.5,0.133
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",8.5,0.124
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",8.5,0.141
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",8.5,0.137
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",8.5,0.135
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",8.5,0.145
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",8.5,0.149
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",8.5,0.158
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",8.5,0.195
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",8.5,0.202
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",8.5,0.093
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",8.5,0.12
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",8.5,0.114
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",8.5,0.135
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",8.5,0.209
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",8.5,0.25
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",8.5,0.132
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",8.5,0.159
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",8.5,0.169
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",8.5,0.144
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",8.5,0.173
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",8.5,0.184
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",8.5,0.149
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",8.5,0.19
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",8.5,0.213
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",9,0.255
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",9,0.265
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",9,0.267
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",9,0.214
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",9,0.225
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",9,0.232
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",9,0.228
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",9,0.268
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",9,0.321
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",9,0.201
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",9,0.23
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",9,0.249
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",9,0.218
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",9,0.248
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",9,0.265
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",9,0.201
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",9,0.227
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",9,0.193
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",9,0.158
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",9,0.151
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",9,0.175
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",9,0.161
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",9,0.176
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",9,0.194
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",9,0.152
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",9,0.171
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",9,0.173
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",9,0.143
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",9,0.153
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",9,0.144
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",9,0.13
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",9,0.15
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",9,0.149
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",9,0.148
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",9,0.158
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",9,0.165
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",9,0.178
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",9,0.221
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",9,0.235
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",9,0.102
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",9,0.136
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",9,0.126
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",9,0.149
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",9,0.24
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",9,0.289
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",9,0.149
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",9,0.179
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",9,0.195
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",9,0.161
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",9,0.2
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",9,0.214
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",9,0.17
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",9,0.21
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",9,0.242
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",9.5,0.287
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",9.5,0.29
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",9.5,0.292
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",9.5,0.248
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",9.5,0.256
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",9.5,0.263
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",9.5,0.253
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",9.5,0.298
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",9.5,0.353
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",9.5,0.225
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",9.5,0.26
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",9.5,0.283
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",9.5,0.25
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",9.5,0.281
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",9.5,0.293
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",9.5,0.224
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",9.5,0.247
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",9.5,0.215
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",9.5,0.173
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",9.5,0.166
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",9.5,0.192
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",9.5,0.177
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",9.5,0.192
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",9.5,0.212
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",9.5,0.167
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",9.5,0.189
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",9.5,0.19
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",9.5,0.152
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",9.5,0.165
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",9.5,0.153
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",9.5,0.139
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",9.5,0.162
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",9.5,0.163
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",9.5,0.163
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",9.5,0.172
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",9.5,0.179
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",9.5,0.203
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",9.5,0.255
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",9.5,0.277
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",9.5,0.114
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",9.5,0.153
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",9.5,0.14
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",9.5,0.164
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",9.5,0.274
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",9.5,0.32
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",9.5,0.169
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",9.5,0.202
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",9.5,0.218
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",9.5,0.181
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",9.5,0.222
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",9.5,0.232
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",9.5,0.191
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",9.5,0.23
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",9.5,0.26
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",10,0.325
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",10,0.319
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",10,0.324
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",10,0.291
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",10,0.29
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",10,0.301
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",10,0.288
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",10,0.326
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",10,0.383
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",10,0.248
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",10,0.292
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",10,0.319
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",10,0.289
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",10,0.32
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",10,0.336
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",10,0.255
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",10,0.282
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",10,0.23
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",10,0.188
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",10,0.173
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",10,0.202
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",10,0.194
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",10,0.209
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",10,0.227
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",10,0.183
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",10,0.206
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",10,0.207
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",10,0.164
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",10,0.177
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",10,0.162
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",10,0.145
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",10,0.172
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",10,0.177
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",10,0.177
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",10,0.187
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",10,0.193
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",10,0.232
"20160316",216,"Haloferax mediterranei","pyrE2","A",2,"0.5 mM H2O2",10,0.292
"20160316",217,"Haloferax mediterranei","pyrE2","A",3,"0.5 mM H2O2",10,0.319
"20160316",218,"Haloferax mediterranei","pyrE2","B",1,"0.5 mM H2O2",10,0.127
"20160316",219,"Haloferax mediterranei","pyrE2","B",2,"0.5 mM H2O2",10,0.177
"20160316",220,"Haloferax mediterranei","pyrE2","B",3,"0.5 mM H2O2",10,0.155
"20160316",221,"Haloferax mediterranei","pyrE2","C",1,"0.5 mM H2O2",10,0.179
"20160316",222,"Haloferax mediterranei","pyrE2","C",2,"0.5 mM H2O2",10,0.312
"20160316",223,"Haloferax mediterranei","pyrE2","C",3,"0.5 mM H2O2",10,0.352
"20160316",224,"Haloferax mediterranei","rosR","A",1,"0.5 mM H2O2",10,0.193
"20160316",225,"Haloferax mediterranei","rosR","A",2,"0.5 mM H2O2",10,0.233
"20160316",226,"Haloferax mediterranei","rosR","A",3,"0.5 mM H2O2",10,0.25
"20160316",227,"Haloferax mediterranei","rosR","B",1,"0.5 mM H2O2",10,0.205
"20160316",228,"Haloferax mediterranei","rosR","B",2,"0.5 mM H2O2",10,0.257
"20160316",229,"Haloferax mediterranei","rosR","B",3,"0.5 mM H2O2",10,0.269
"20160316",230,"Haloferax mediterranei","rosR","C",1,"0.5 mM H2O2",10,0.218
"20160316",231,"Haloferax mediterranei","rosR","C",2,"0.5 mM H2O2",10,0.265
"20160316",232,"Haloferax mediterranei","rosR","C",3,"0.5 mM H2O2",10,0.299
"20160316",102,"Haloferax mediterranei","pyrE2","A",1,"standard",10.5,0.356
"20160316",103,"Haloferax mediterranei","pyrE2","A",2,"standard",10.5,0.341
"20160316",104,"Haloferax mediterranei","pyrE2","A",3,"standard",10.5,0.363
"20160316",105,"Haloferax mediterranei","pyrE2","B",1,"standard",10.5,0.314
"20160316",106,"Haloferax mediterranei","pyrE2","B",2,"standard",10.5,0.319
"20160316",107,"Haloferax mediterranei","pyrE2","B",3,"standard",10.5,0.324
"20160316",108,"Haloferax mediterranei","pyrE2","C",1,"standard",10.5,0.311
"20160316",109,"Haloferax mediterranei","pyrE2","C",2,"standard",10.5,0.363
"20160316",111,"Haloferax mediterranei","pyrE2","C",3,"standard",10.5,0.398
"20160316",112,"Haloferax mediterranei","rosR","A",1,"standard",10.5,0.288
"20160316",113,"Haloferax mediterranei","rosR","A",2,"standard",10.5,0.322
"20160316",114,"Haloferax mediterranei","rosR","A",3,"standard",10.5,0.343
"20160316",115,"Haloferax mediterranei","rosR","B",1,"standard",10.5,0.329
"20160316",116,"Haloferax mediterranei","rosR","B",2,"standard",10.5,0.361
"20160316",117,"Haloferax mediterranei","rosR","B",3,"standard",10.5,0.373
"20160316",118,"Haloferax mediterranei","rosR","C",1,"standard",10.5,0.295
"20160316",119,"Haloferax mediterranei","rosR","C",2,"standard",10.5,0.321
"20160316",120,"Haloferax mediterranei","rosR","C",3,"standard",10.5,0.26
"20160316",139,"Haloferax mediterranei","pyrE2","A",1,"2 mM paraquat",10.5,0.209
"20160316",140,"Haloferax mediterranei","pyrE2","A",2,"2 mM paraquat",10.5,0.182
"20160316",141,"Haloferax mediterranei","pyrE2","A",3,"2 mM paraquat",10.5,0.219
"20160316",142,"Haloferax mediterranei","pyrE2","B",1,"2 mM paraquat",10.5,0.213
"20160316",143,"Haloferax mediterranei","pyrE2","B",2,"2 mM paraquat",10.5,0.222
"20160316",144,"Haloferax mediterranei","pyrE2","B",3,"2 mM paraquat",10.5,0.238
"20160316",145,"Haloferax mediterranei","pyrE2","C",1,"2 mM paraquat",10.5,0.199
"20160316",146,"Haloferax mediterranei","pyrE2","C",2,"2 mM paraquat",10.5,0.221
"20160316",147,"Haloferax mediterranei","pyrE2","C",3,"2 mM paraquat",10.5,0.22
"20160316",148,"Haloferax mediterranei","rosR","A",1,"2 mM paraquat",10.5,0.181
"20160316",149,"Haloferax mediterranei","rosR","A",2,"2 mM paraquat",10.5,0.194
"20160316",150,"Haloferax mediterranei","rosR","A",3,"2 mM paraquat",10.5,0.172
"20160316",151,"Haloferax mediterranei","rosR","B",1,"2 mM paraquat",10.5,0.162
"20160316",152,"Haloferax mediterranei","rosR","B",2,"2 mM paraquat",10.5,0.184
"20160316",153,"Haloferax mediterranei","rosR","B",3,"2 mM paraquat",10.5,0.188
"20160316",154,"Haloferax mediterranei","rosR","C",1,"2 mM paraquat",10.5,0.195
"20160316",155,"Haloferax mediterranei","rosR","C",2,"2 mM paraquat",10.5,0.207
"20160316",156,"Haloferax mediterranei","rosR","C",3,"2 mM paraquat",10.5,0.213
"20160316",215,"Haloferax mediterranei","pyrE2","A",1,"0.5 mM H2O2",10.5,0.264
